[0.0,inf)
[0.0,14.422204971313477)
[0.0,14.0)
[0.0,14.0)
[0.0,12.806248664855957)
[0.0,10.198039054870605)
[0.0,8.246211051940918)
[0.0,8.0)
[0.0,8.0)
[0.0,8.0)
[0.0,7.211102485656738)
[0.0,6.324555397033691)
[0.0,6.0)
[0.0,6.0)
[0.0,6.0)
[0.0,6.0)
[0.0,6.0)
[0.0,5.656854152679443)
[0.0,5.656854152679443)
[0.0,5.656854152679443)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.4721360206604)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,4.0)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.8284270763397217)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
[0.0,2.0)
