[2.0,99.4786376953125)
[4.4721360206604,8.246211051940918)
[2.0,4.0)
[8.246211051940918,10.0)
[12.806248664855957,14.422204971313477)
[14.0,15.231546401977539)
[6.0,7.211102485656738)
[2.8284270763397217,4.0)
[2.8284270763397217,4.0)
[2.8284270763397217,4.0)
[6.324555397033691,7.211102485656738)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[7.211102485656738,8.0)
[13.416407585144043,14.142135620117188)
[12.806248664855957,13.416407585144043)
[12.806248664855957,13.416407585144043)
[13.416407585144043,14.0)
[4.0,4.4721360206604)
[5.656854152679443,6.0)
[5.656854152679443,6.0)
[14.142135620117188,14.422204971313477)
[14.142135620117188,14.422204971313477)
[8.0,8.246211051940918)
[12.649110794067383,12.806248664855957)
[14.0,14.142135620117188)
[16.0,16.124515533447266)
[16.0,16.124515533447266)
[16.0,16.124515533447266)
