[2.0,112.07140350341797)
[38.0,48.041648864746094)
[2.0,2.8284270763397217)
[40.0,40.79215621948242)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[48.0,48.041648864746094)
[62.0,62.032249450683594)
[62.0,62.032249450683594)
