[2.0,118.45674133300781)
[46.0,48.166378021240234)
[2.0,2.8284270763397217)
[46.0,46.04345703125)
[46.0,46.04345703125)
[46.0,46.04345703125)
[46.0,46.04345703125)
[46.0,46.04345703125)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
[48.0,48.041648864746094)
