[2.0,44.04542922973633)
[36.0,38.05259704589844)
[2.0,2.8284270763397217)
[2.0,2.8284270763397217)
[36.0,36.22154235839844)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[36.0,36.055511474609375)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[38.0,38.05259704589844)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[40.0,40.04996871948242)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
