[2.0,131.2097625732422)
[22.0,27.784887313842773)
[42.0,44.04542922973633)
[2.0,2.8284270763397217)
[42.04759216308594,42.42640686035156)
[22.0,22.090721130371094)
[22.0,22.090721130371094)
[22.0,22.090721130371094)
[24.0,24.083189010620117)
[24.0,24.083189010620117)
[34.0,34.058773040771484)
[34.0,34.058773040771484)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[42.0,42.04759216308594)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
[44.0,44.04542922973633)
